IID	PRS
HG01857	-0.46358100000000013
HG01858	-0.48216600000000004
HG01859	-0.8563940000000001
HG01860	-0.817964
HG01861	-1.044945
HG01862	-0.348801
HG01863	-0.5065450000000001
HG01864	-0.8698480000000001
HG01865	-1.2932629999999996
HG01866	-0.9294309999999999
HG01867	-0.922526
HG01868	-0.7313099999999999
HG01869	-1.168876
HG01870	-0.629881
HG01871	-0.7733299999999999
HG01872	-0.973117
HG01873	-0.9150280000000001
HG01874	-0.4710869999999999
HG01878	-1.0092430000000001
HG01879	-0.886493
HG01880	-0.6229580000000002
HG01882	-0.7863749999999999
HG01883	-0.931007
HG01885	-0.698501
HG01886	-0.4705260000000001
HG01889	-0.18105000000000002
HG01890	-0.7297330000000001
HG01892	-0.7660979999999998
HG01893	-0.916511
HG01894	-0.5706969999999999
HG01896	-0.836335
HG01912	-0.7069500000000001
HG01914	-0.705487
HG01915	-0.6654209999999999
HG01917	-0.5956959999999999
HG01918	-0.5612450000000001
HG01920	-0.970577
HG01921	-1.022485
HG01923	-0.739585
HG01924	-0.51909
HG01926	-0.8261080000000001
HG01927	-0.6881959999999999
HG01932	-0.9300439999999999
HG01933	-0.6999460000000001
HG01935	-0.9641360000000001
HG01936	-0.47677500000000006
HG01938	-0.8326330000000002
HG01939	-0.560685
HG01941	-1.059805
HG01942	-1.2484130000000002
HG01944	-1.2037470000000001
HG01945	-0.73395
HG01947	-0.755403
HG01948	-1.070269
HG01950	-1.195746
HG01951	-0.730961
HG01953	-0.44445899999999994
HG01954	-0.9712710000000001
HG01956	-0.5965419999999999
HG01958	-0.862318
HG01961	-0.7634649999999998
HG01965	-1.064864
HG01967	0.15899999999999997
HG01968	-0.432496
HG01970	-0.7317719999999998
HG01971	-0.9275779999999997
HG01973	-0.5549810000000001
HG01974	-0.6369370000000001
HG01976	-1.1723040000000005
HG01977	-0.6130650000000002
HG01979	-0.7606750000000001
HG01980	-1.027402
HG01982	-0.664489
HG01985	-0.520715
HG01986	-1.0824420000000001
HG01988	-1.0295900000000004
HG01989	-0.9763539999999999
HG01990	-0.6824140000000001
HG01991	-0.5839719999999998
HG01992	-0.8433870000000002
HG01997	-0.796774
HG02002	-1.155879
HG02003	-0.7502699999999999
HG02006	-0.712249
HG02008	-0.776756
HG02009	-0.5240820000000002
HG02010	-0.672583
HG02012	-0.6050230000000001
HG02013	-0.49409200000000003
HG02014	-0.49536100000000005
HG02016	-0.885435
HG02017	-0.8644290000000001
HG02019	-0.7310019999999999
HG02020	-0.941859
HG02023	-1.1408669999999999
HG02025	-1.2342020000000005
HG02026	-1.042028
HG02028	-0.7106610000000001
HG02029	-0.742234
HG02031	-0.544256
HG02032	-0.9812379999999999
HG02035	-0.600886
HG02040	-0.9238499999999998
HG02047	-0.7594430000000001
HG02048	-1.362815
HG02049	-0.7057599999999999
HG02050	-1.133762
HG02051	-0.6404090000000001
HG02052	-0.730088
HG02053	-0.496047
HG02054	-0.602978
HG02057	-0.799546
HG02058	-0.8300330000000001
HG02060	-0.7323920000000003
HG02061	-0.6642840000000001
HG02064	-0.6720630000000001
HG02067	-0.9602449999999999
HG02069	-1.1461569999999999
HG02070	-0.5924499999999999
HG02072	-0.6768500000000002
HG02073	-0.729671
HG02075	-1.0440210000000003
HG02076	-1.002649
HG02078	-0.9090750000000001
HG02079	-0.7153189999999996
HG02081	-0.7351850000000001
HG02082	-0.8964359999999999
HG02084	-0.812428
HG02085	-0.6986369999999998
HG02086	-1.070262
HG02087	-1.2565490000000001
HG02088	-0.837628
HG02089	-0.5615110000000002
HG02090	-0.760533
HG02095	-0.8229190000000002
HG02102	-1.2350710000000003
HG02104	-0.2924849999999999
HG02105	-1.012302
HG02107	-0.5432729999999998
HG02108	-0.9587679999999997
HG02111	-0.8331340000000002
HG02113	-1.1974850000000001
HG02116	-1.1724999999999999
HG02121	-0.7721180000000001
HG02122	-0.7065170000000001
HG02127	-1.148909
HG02128	-0.7532309999999999
HG02130	-1.1096510000000002
HG02131	-0.2429
HG02133	-0.794383
