IID	PRS
HG00728	0.5328006599999999
HG00729	0.9360415300000002
HG00731	0.40166633600000007
HG00732	0.6292214600000001
HG00734	0.2525260678
HG00736	0.394094838
HG00737	0.684529193
HG00739	0.18264589999999997
HG00740	0.20404091000000005
HG00742	0.08087281000000006
HG00743	0.8054217199999999
HG00759	0.9688988100000001
HG00766	1.1049292229999996
HG00844	1.1478678750000002
HG00851	1.16820222
HG00864	0.9707367
HG00867	0.59047899
HG00879	0.7127340499999999
HG00881	0.7279888700000001
HG00956	1.0269063160000003
HG00978	1.1476098599999998
HG00982	0.5916038099999998
HG01028	0.8650194999999998
HG01029	0.8545698700000001
HG01031	0.8843292999999999
HG01046	1.11463089
HG01047	0.24148623000000005
HG01048	0.16823760499999998
HG01049	0.6015911199999999
HG01051	0.41611220000000004
HG01052	0.8895300100000002
HG01054	0.12120989000000001
HG01055	-0.18233529800000003
HG01058	0.3786261199999999
HG01060	-0.10236770200000003
HG01061	0.3714619699999999
HG01063	0.58738114
HG01064	0.94101436
HG01066	0.5691009119999997
HG01067	0.46230883999999994
HG01069	0.7336599629999999
HG01070	0.0002586400000000044
HG01072	0.49612385999999997
HG01073	0.194631003
HG01075	0.5829203700000001
HG01077	0.3255726340000001
HG01079	0.4347557799999999
HG01080	0.26010641
HG01082	0.4596593699999999
HG01083	0.40166057
HG01085	0.696832061
HG01086	0.21826414000000005
HG01088	0.020910479999999912
HG01089	0.09169961
HG01092	0.50404487
HG01094	0.8126358399999999
HG01095	-0.47597642409999996
HG01097	-0.07557084000000003
HG01098	0.6030274999999999
HG01101	0.63622169
HG01102	0.054767061199999974
HG01104	0.29010564000000005
HG01105	0.14107261
HG01107	0.19335303999999998
HG01108	0.57619538
HG01110	0.10243319999999992
HG01111	0.42205856
HG01112	0.40852349
HG01113	0.29166777
HG01119	0.17317197000000006
HG01121	0.4286966200000001
HG01122	0.44476491000000007
HG01124	0.335108304
HG01125	0.6754697200000002
HG01130	0.45811690000000005
HG01131	0.23430237999999998
HG01133	0.5267078640000001
